,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2019-01-20,3.670499,74.993417,106.495216,,,,37.676644,1.390591,,,1.707891,1.958834,82.393575,1.710348,0.374353,1770.82419,0.997981,0.65549,6.738436,3.746423,0.99447,,,10.38708,,1.972966,1.327833,,0.993768,,656.947248,,6.766699,3075.484859,587.562538,,0.974282,96.787501,22.397086,174.177126,6.551216,49.827087,118.10761,17.865356,,28.006671,0.877732,2.104275,,0.769946,,,4.86992,,,9048.80172,7.55894,,7.841833,23.969104,6.516194,77.574827,280.181691,14169.226718,3.685509,,70.966383,1167.559027,,120.635478,,128.447292,0.702888,109.144211,100.035109,,3926.533837,,,1120.161503,0.302028,0.816291,375.765821,8347.055034,1507.065742,178.636005,,13.519705,1.360397,9.282015,16.931449,3612.217941,53.668042,1523.567103,,7.908365,,,32.783288,15.365575,714.122707,19.00395,4.106908,,13.519705,360.326516,32.134644,8.546037,112.086369,1.478364,0.383657,0.978671,3.327745,3.300887,52.313701,138.5061,3.762047,5937.505574,3.511454,4.114544,103.739138,66.373212,882.296147,3.745984,,12.765733,47.602036,9.014219,1.35513,,,543.754937,,,,,8.54472,,13.546037,31.685245,,,2.999737,,5.351971,6.66576,29.991223,2300.974282,27.789871,3677.696831,1.0,32.177653,8320.723076,62.907048,,22860.528395,,,575.757044,,,,,575.757044,,104.678311,,,13.714298,11.862547,
2019-01-21,3.670333,75.180362,107.381665,,,,37.591061,1.395918,,,1.711948,1.964455,82.351751,1.714323,0.374274,1775.822629,1.000792,0.655904,6.75761,3.749692,0.997273,,,10.399437,,1.972902,1.327556,,0.995337,,659.590005,,6.76896,3099.243445,588.21925,,0.976597,97.01742,22.486627,174.670069,6.567394,49.99824,117.974661,17.875242,,28.096076,0.879817,2.113496,,0.778022,,,4.901197,,,9074.432518,7.570385,,7.843305,24.03748,6.534137,77.867324,279.430758,14160.654584,3.684938,,71.167517,1170.860461,,120.939645,,128.664438,0.702886,109.649833,99.929615,,3939.732448,,,1125.373922,0.302393,0.818582,378.338906,8370.755059,1507.126518,179.192328,,13.657399,1.3653,9.299666,16.929439,3610.945099,53.711948,1523.403132,,7.93111,,,33.001936,15.402076,714.481788,19.098276,4.116488,,13.657399,361.349639,32.220658,8.558684,112.510998,1.483459,0.383688,0.981436,3.309872,3.310839,52.510998,138.544783,3.772303,5969.646402,3.521468,4.137779,104.126342,66.219602,885.007918,3.747844,,12.770544,47.724793,9.022611,1.358349,,,545.310575,,,,,8.568538,,13.683794,31.733239,,,3.021995,,5.324389,6.667957,30.068626,2302.217139,27.779342,3683.090093,1.0,32.278726,8333.186697,63.056484,,22926.271336,,,577.124758,,,,,577.124758,,104.926975,,,13.822893,11.901285,
2019-01-22,3.670771,74.91424,107.045475,,,,37.808075,1.396869,,,1.711496,1.957516,82.359047,1.713695,0.374351,1769.988565,0.997273,0.656082,6.733838,3.751341,0.993843,,,10.385258,,1.971677,1.329405,,0.997361,,659.890931,,6.7889,3079.95435,586.164131,,0.9737,96.99182,22.491776,174.061043,6.567068,49.964817,118.119448,17.90219,,28.062275,0.879585,2.111531,,0.775706,,,4.889084,,,9040.549037,7.54631,,7.842378,23.953734,6.530566,77.609288,279.112499,14019.790307,3.690562,,71.120591,1166.769285,,120.881344,,130.354473,0.702964,109.667517,100.035183,,3922.948368,,,1132.025684,0.302313,0.815639,376.128068,8341.366699,1472.952766,178.714047,,13.652916,1.362741,9.298091,16.860762,3600.932272,53.721523,1519.13097,,7.903773,,,32.808514,15.346117,714.170112,19.157622,4.121295,,13.652916,359.600668,32.124197,8.555986,112.094291,1.485971,0.383675,0.977922,3.327733,3.298707,52.60533,139.81001,3.768141,5969.478582,3.508928,4.138359,104.037294,66.383147,881.871757,3.746152,,12.764535,47.573225,9.013546,1.358871,,,543.319553,,,,,8.53813,,13.674026,31.781159,,,3.011786,,5.327997,6.645263,30.004398,2306.799279,27.684933,3660.304248,1.0,32.155862,8315.595039,63.039845,,22846.336529,,,576.972469,,,,,576.972469,,104.899288,,,13.818454,11.880552,
2019-01-23,3.670803,74.912003,107.49736,,,,37.50264,1.404083,,,1.712249,1.956617,82.301126,1.714361,0.37434,1769.35938,0.99692,0.655755,6.75572,3.81151,0.9934,,,10.403027,,1.965065,1.335357,,0.997008,,660.559662,,6.798926,3081.045407,585.894051,,0.973249,97.034495,22.534231,173.979233,6.57031,49.961281,118.241816,17.887188,,28.049102,0.879972,2.114132,,0.771735,,,4.886924,,,9035.903203,7.542767,,7.844333,23.942274,6.531591,77.573918,279.69377,14215.94509,3.67397,,71.166843,1166.226681,,120.424146,,130.200634,0.70301,109.345301,100.035199,,3921.066438,,,1129.531855,0.302094,0.815382,376.355157,8336.413235,1506.511792,178.986272,,13.701162,1.36158,9.296902,16.8629,3581.749384,53.771559,1521.383316,,7.901971,,,32.831749,15.345829,713.43717,19.162971,4.130324,,13.701162,359.433298,32.079373,8.600405,112.284407,1.481169,0.383668,0.977561,3.336237,3.297166,52.664555,139.757128,3.771647,5952.481433,3.507216,4.161123,104.118268,66.502112,881.643787,3.745952,,12.769271,47.551918,9.019975,1.359556,,,543.030623,,,,,8.534847,,13.727561,31.750264,,,3.012496,,5.339933,6.648275,30.018479,2301.742344,27.539599,3656.6349,1.0,32.091693,8320.309926,63.067582,,22835.269271,,,577.226329,,,,,577.226329,,104.945442,,,13.966033,11.914819,
2019-01-24,3.670004,74.824377,107.341061,,,,37.529856,1.398929,,,1.708641,1.953723,82.176853,1.710836,0.374254,1766.947664,0.995434,0.656129,6.720583,3.762118,0.991834,,,10.365297,,1.967773,1.333333,,0.994292,,657.622058,,6.781437,3095.802599,587.908325,,0.972076,96.829996,22.550492,173.717949,6.556375,49.766421,118.11556,17.863541,,28.013699,0.878117,2.108447,,0.764226,,,4.968124,,,9022.303829,7.535476,,7.843256,23.905866,6.527134,77.468388,278.963822,14179.838426,3.667457,,71.079206,1164.471373,,119.994731,,130.39164,0.702845,109.466105,99.762908,,3913.241921,,,1124.692659,0.302511,0.81419,374.789252,8326.395855,1505.971198,178.767123,,13.610818,1.360555,9.290481,16.822093,3579.820864,53.635406,1510.098349,,7.889269,,,33.025992,15.343344,714.796277,19.027924,4.133562,,13.610818,358.895328,32.055673,8.560151,112.372673,1.471812,0.383562,0.976115,3.334299,3.29215,52.544784,138.566913,3.766421,5931.155515,3.50202,4.181331,103.907622,66.068669,880.663857,3.745083,,12.768704,47.479803,9.009484,1.357745,,,542.237443,,,,,8.522129,,13.637162,31.66052,,,3.006849,,5.282842,6.638216,29.950825,2310.23876,27.573762,3645.15288,1.0,32.043379,8330.698981,62.934668,,22800.316122,,,576.009835,,,,,576.009835,,104.724271,,,13.81542,11.887074,
2019-01-25,3.670114,75.232034,107.884734,,,,37.371166,1.410324,,,1.719968,1.963228,82.576682,1.722532,0.37426,1775.833112,1.000265,0.656413,6.753204,3.769557,0.996729,,,10.40396,,1.977371,1.334836,,0.995492,,663.122072,,6.778131,3116.856802,591.266684,,0.976752,97.471935,22.726951,174.56024,6.599134,50.008839,118.226819,17.86352,,28.158755,0.883939,2.124989,,0.762044,,,4.906126,,,9064.880757,7.572085,,7.84478,24.022806,6.569433,77.878547,281.495625,14141.253425,3.68355,,70.92018,1170.158225,,119.977018,,131.724565,0.70282,109.581013,99.761337,,3929.461593,,,1126.138071,0.302484,0.818085,375.523734,8365.774065,1505.34783,179.183241,,13.659507,1.365774,9.33351,16.866437,3590.294352,53.724918,1517.457792,,7.928931,,,32.970918,15.346946,715.150712,19.021126,4.136569,,13.659507,359.895695,32.212499,8.577035,112.269071,1.479006,0.383629,0.980819,3.348802,3.308229,52.680986,138.522054,3.788297,5948.819853,3.51896,4.219836,104.587643,65.749138,885.176346,3.74516,,12.763193,47.712366,9.067003,1.360205,,,544.859896,,,,,8.563599,,13.685141,31.652082,,,3.026695,,5.260762,6.669672,30.103421,2306.638381,27.593035,3662.954035,1.0,32.208963,8368.955891,63.351896,,22910.810572,,,579.828516,,,,,579.828516,,105.418545,,,13.709891,11.960576,
2019-01-26,3.670114,75.232034,107.884734,,,,37.371166,1.410324,,,1.719968,1.963228,82.576682,1.722532,0.37426,1775.833112,1.000265,0.656413,6.753204,3.769557,0.996729,,,10.40396,,1.977371,1.334836,,0.995492,,663.122072,,6.778131,3116.856802,591.266684,,0.976752,97.471935,22.726951,174.56024,6.599134,50.008839,118.226819,17.86352,,28.158755,0.883939,2.124989,,0.762044,,,4.906126,,,9064.880757,7.572085,,7.84478,24.022806,6.569433,77.878547,281.495625,14141.253425,3.68355,,70.92018,1170.158225,,119.977018,,131.724565,0.70282,109.581013,99.761337,,3929.461593,,,1126.138071,0.302484,0.818085,375.523734,8365.774065,1505.34783,179.183241,,13.659507,1.365774,9.33351,16.866437,3590.294352,53.724918,1517.457792,,7.928931,,,32.970918,15.346946,715.150712,19.021126,4.136569,,13.659507,359.895695,32.212499,8.577035,112.269071,1.479006,0.383629,0.980819,3.348802,3.308229,52.680986,138.522054,3.788297,5948.819853,3.51896,4.219836,104.587643,65.749138,885.176346,3.74516,,12.763193,47.712366,9.067003,1.360205,,,544.859896,,,,,8.563599,,13.685141,31.652082,,,3.026695,,5.260762,6.669672,30.103421,2306.638381,27.593035,3662.954035,1.0,32.208963,8368.955891,63.351896,,22910.810572,,,579.828516,,,,,579.828516,,105.418545,,,13.709891,11.960576,
2019-01-27,3.670114,75.232034,107.884734,,,,37.371166,1.410324,,,1.719968,1.963228,82.576682,1.722532,0.37426,1775.833112,1.000265,0.656413,6.753204,3.769557,0.996729,,,10.40396,,1.977371,1.334836,,0.995492,,663.122072,,6.778131,3116.856802,591.266684,,0.976752,97.471935,22.726951,174.56024,6.599134,50.008839,118.226819,17.86352,,28.158755,0.883939,2.124989,,0.762044,,,4.906126,,,9064.880757,7.572085,,7.84478,24.022806,6.569433,77.878547,281.495625,14141.253425,3.68355,,70.92018,1170.158225,,119.977018,,131.724565,0.70282,109.581013,99.761337,,3929.461593,,,1126.138071,0.302484,0.818085,375.523734,8365.774065,1505.34783,179.183241,,13.659507,1.365774,9.33351,16.866437,3590.294352,53.724918,1517.457792,,7.928931,,,32.970918,15.346946,715.150712,19.021126,4.136569,,13.659507,359.895695,32.212499,8.577035,112.269071,1.479006,0.383629,0.980819,3.348802,3.308229,52.680986,138.522054,3.788297,5948.819853,3.51896,4.219836,104.587643,65.749138,885.176346,3.74516,,12.763193,47.712366,9.067003,1.360205,,,544.859896,,,,,8.563599,,13.685141,31.652082,,,3.026695,,5.260762,6.669672,30.103421,2306.638381,27.593035,3662.954035,1.0,32.208963,8368.955891,63.351896,,22910.810572,,,579.828516,,,,,579.828516,,105.418545,,,13.709891,11.960576,
2019-01-28,3.572856,74.581617,106.772978,,,,37.091913,1.392798,,,1.704898,1.946114,81.69894,1.708403,0.363445,1760.360992,0.991589,1.32647,6.694384,3.767721,0.987996,,,10.264611,,1.960133,1.322089,,0.992377,,653.52668,,6.73793,3108.647945,588.206431,,0.968194,96.617892,22.470867,173.039516,6.541488,49.573294,118.163498,17.870849,,28.004907,0.876194,2.115482,,0.756944,,,4.863577,,,8985.892929,7.506177,,7.844651,23.813195,6.378253,77.227723,278.020678,13801.191448,3.659599,,69.667046,1159.99299,,119.197406,,129.816875,0.70297,109.396302,98.895996,,3902.917638,,,1086.480329,0.291948,0.811005,374.634189,8295.890301,1464.119863,177.525629,,13.403137,1.35223,9.281521,16.757207,3482.870411,53.012354,1497.327609,,7.859108,,,33.27346,15.331639,721.501796,18.987821,4.030842,,13.403137,357.259266,31.941645,8.509156,111.381758,1.462017,0.370455,0.972312,3.257513,3.279418,52.413914,137.65881,3.754753,5892.929204,3.488303,4.172698,103.688776,65.916586,877.595724,3.662841,,12.775782,47.279418,9.041006,1.352843,,,540.085867,,,,,8.489442,,13.42767,31.498291,,,3.00517,,5.266012,6.619031,29.738018,2255.673267,27.355647,3614.124069,1.0,31.90835,8287.830018,62.796811,,22708.315079,,,574.748094,,,,,574.748094,,104.494874,,,13.603698,11.841759,
2019-01-29,3.669816,74.619423,106.789151,,,,37.114611,1.395101,,,1.702362,1.953806,82.201225,1.704374,0.374278,1767.454068,0.995363,0.65643,6.721085,3.758268,0.991864,,,10.27734,,1.962205,1.325984,,0.991601,,655.450569,,6.734471,3101.924759,591.181102,,0.972003,96.474191,22.522397,173.727034,6.530971,49.528434,117.91776,17.632546,,27.954506,0.874891,2.112598,,0.759843,,,4.981977,,,9017.848119,7.538408,,7.845144,23.907262,6.495188,77.548556,277.364829,14059.492563,3.676465,,71.029746,1164.566929,,119.36133,,130.113736,0.7028,109.230096,98.915136,,3919.422485,,,1119.335083,0.3021,0.814173,376.194226,8327.471391,1506.56168,178.145232,,13.419073,1.354856,9.262467,16.812773,3556.518023,53.714786,1504.63692,,7.890201,,,33.079615,15.304462,714.365704,19.035871,4.106649,,13.419073,358.64392,32.066492,8.507174,111.91601,1.46273,0.383552,0.976115,3.355731,3.292388,52.382327,138.363955,3.754418,5917.585127,3.50245,4.165092,103.569554,66.24322,881.189851,3.744969,,12.790901,47.47944,9.049606,1.352931,,,542.344707,,,,,8.52231,,13.445319,31.489939,,,3.001225,,5.319948,6.646894,29.84252,2306.211724,27.471566,3631.233596,1.0,32.024497,8331.496413,62.703412,,22797.900262,,,573.893263,,,,,573.893263,,104.339458,,,13.657043,11.877515,
2019-01-30,3.671272,74.884128,106.794928,,,,37.62746,1.396764,,,1.701618,1.958024,82.357674,1.703804,0.374377,1772.190643,0.997464,0.655444,6.735636,3.717009,0.993966,,,10.278094,,1.972103,1.326629,,0.994578,,657.909926,,6.724705,3114.56056,594.805422,,0.974202,96.432007,22.518059,174.105815,6.527591,49.72453,117.88369,17.599475,,27.963271,0.874508,2.112812,,0.76467,,,4.936773,,,9037.516747,7.5547,,7.845387,23.958898,6.491736,77.770879,277.149978,14079.580236,3.667774,,71.365982,1167.031045,,119.48404,,130.100568,0.703105,109.409707,99.011806,,3921.38181,,,1117.621338,0.302317,0.815916,377.490162,8345.517796,1505.028422,177.804985,,13.414954,1.357237,9.266288,16.854394,3457.455269,53.735899,1491.386095,,7.907302,,,33.038916,15.29777,713.56362,19.089987,4.097683,,13.414954,359.658942,32.135549,8.492698,112.173153,1.465763,0.383734,0.978225,3.355488,3.299432,52.33756,138.312199,3.754875,5950.677831,3.510101,4.1547,103.506777,65.974639,883.25317,3.746393,,12.796677,47.578487,9.063402,1.351377,,,543.594228,,,,,8.541321,,13.440315,31.448185,,,3.010669,,5.305203,6.649934,29.951902,2305.553039,27.52864,3625.972715,1.0,32.103192,8337.560122,62.675995,,22849.147355,,,573.642326,,,,,573.642326,,104.293835,,,13.612068,11.907302,
2019-01-31,3.669568,74.52124,106.354457,,,,37.479979,1.378047,,,1.693767,1.948555,81.960306,1.695857,0.374217,1763.840529,0.992688,0.651985,6.703169,3.680101,0.989206,,,10.228064,,1.962657,1.313458,,0.993384,,651.958565,,6.705171,3096.013231,593.924095,,0.968837,95.987117,22.424965,173.267758,6.497998,49.504701,117.870822,17.641017,,27.982242,0.870474,2.099234,,0.762013,,,4.901288,,,8993.993558,7.51828,,7.837308,23.843141,6.460132,77.259749,274.441156,14114.728412,3.639798,,71.134227,1161.472841,,119.098189,,129.970404,0.70282,108.95282,98.972841,,3903.464311,,,1108.373955,0.302141,0.811978,376.758357,8304.317549,1505.91922,175.504875,,13.326079,1.349843,9.238336,16.747911,3412.517409,53.711699,1493.123259,,7.867514,,,33.034471,15.245474,709.775418,19.093837,4.0793,,13.326079,358.417479,31.975104,8.41626,111.83844,1.448903,0.383531,0.973538,3.330954,3.283513,52.009053,138.266017,3.729109,5949.860898,3.493907,4.128656,102.994429,65.419568,879.178273,3.744603,,12.79422,47.349408,9.032469,1.345665,,,540.912256,,,,,8.500174,,13.348712,31.227368,,,2.989032,,5.228673,6.617079,29.765843,2295.525853,27.357242,3621.430884,1.0,31.938545,8312.23851,62.386838,,22745.473538,,,570.995822,,,,,570.995822,,103.812674,,,13.332173,11.834958,
2019-02-01,3.67048,74.969432,106.79476,,,,37.287336,1.374847,,,1.699389,1.964454,82.626201,1.702009,0.374323,1778.340611,1.000699,1.328122,6.757817,3.64,0.997118,,,10.193013,,1.978603,1.312314,,0.993799,,650.174672,,6.691179,3129.781747,598.751092,,0.977293,96.305677,22.479476,174.672489,6.519651,49.905677,117.825328,17.655895,,27.932751,0.873362,2.09738,,0.76262,,,4.951004,,,9068.558952,7.59048,,7.842533,24.036681,6.478952,77.751965,275.5869,13817.117555,3.480961,,70.875109,1170.917031,,119.851528,,132.567686,0.702969,108.803493,98.9869,,3936.681223,,,1111.091703,0.302183,0.818603,378.79476,8370.480524,1478.165939,175.921397,,13.131878,1.360524,9.271616,16.868122,3456.681135,53.385153,1504.716157,,7.932926,,,32.917031,15.199127,728.646288,19.09607,4.039476,,13.131878,360.558952,32.484716,8.429083,112.663755,1.44524,0.383668,0.981485,3.292052,3.310218,52.001747,138.358079,3.722096,5990.829694,3.521834,4.131703,103.30131,65.380786,886.550218,3.745764,,12.79476,47.730131,9.038253,1.345066,,,545.414847,,,,,8.569432,,13.159825,31.195633,,,3.015633,,5.175459,6.683493,29.917031,2278.864629,27.525764,3642.619913,1.0,32.126638,8379.039301,62.593886,,22924.89083,,,572.89083,,,,,572.89083,,104.157205,,,13.250917,11.939738,
2019-02-02,3.67048,74.969432,106.79476,,,,37.287336,1.374847,,,1.699389,1.964454,82.626201,1.702009,0.374323,1778.340611,1.000699,1.328122,6.757817,3.64,0.997118,,,10.193013,,1.978603,1.312314,,0.993799,,650.174672,,6.691179,3129.781747,598.751092,,0.977293,96.305677,22.479476,174.672489,6.519651,49.905677,117.825328,17.655895,,27.932751,0.873362,2.09738,,0.76262,,,4.951004,,,9068.558952,7.59048,,7.842533,24.036681,6.478952,77.751965,275.5869,13817.117555,3.480961,,70.875109,1170.917031,,119.851528,,132.567686,0.702969,108.803493,98.9869,,3936.681223,,,1111.091703,0.302183,0.818603,378.79476,8370.480524,1478.165939,175.921397,,13.131878,1.360524,9.271616,16.868122,3456.681135,53.385153,1504.716157,,7.932926,,,32.917031,15.199127,728.646288,19.09607,4.039476,,13.131878,360.558952,32.484716,8.429083,112.663755,1.44524,0.383668,0.981485,3.292052,3.310218,52.001747,138.358079,3.722096,5990.829694,3.521834,4.131703,103.30131,65.380786,886.550218,3.745764,,12.79476,47.730131,9.038253,1.345066,,,545.414847,,,,,8.569432,,13.159825,31.195633,,,3.015633,,5.175459,6.683493,29.917031,2278.864629,27.525764,3642.619913,1.0,32.126638,8379.039301,62.593886,,22924.89083,,,572.89083,,,,,572.89083,,104.157205,,,13.250917,11.939738,
2019-02-03,3.67048,74.969432,106.79476,,,,37.287336,1.374847,,,1.699389,1.964454,82.626201,1.702009,0.374323,1778.340611,1.000699,1.328122,6.757817,3.64,0.997118,,,10.193013,,1.978603,1.312314,,0.993799,,650.174672,,6.691179,3129.781747,598.751092,,0.977293,96.305677,22.479476,174.672489,6.519651,49.905677,117.825328,17.655895,,27.932751,0.873362,2.09738,,0.76262,,,4.951004,,,9068.558952,7.59048,,7.842533,24.036681,6.478952,77.751965,275.5869,13817.117555,3.480961,,70.875109,1170.917031,,119.851528,,132.567686,0.702969,108.803493,98.9869,,3936.681223,,,1111.091703,0.302183,0.818603,378.79476,8370.480524,1478.165939,175.921397,,13.131878,1.360524,9.271616,16.868122,3456.681135,53.385153,1504.716157,,7.932926,,,32.917031,15.199127,728.646288,19.09607,4.039476,,13.131878,360.558952,32.484716,8.429083,112.663755,1.44524,0.383668,0.981485,3.292052,3.310218,52.001747,138.358079,3.722096,5990.829694,3.521834,4.131703,103.30131,65.380786,886.550218,3.745764,,12.79476,47.730131,9.038253,1.345066,,,545.414847,,,,,8.569432,,13.159825,31.195633,,,3.015633,,5.175459,6.683493,29.917031,2278.864629,27.525764,3642.619913,1.0,32.126638,8379.039301,62.593886,,22924.89083,,,572.89083,,,,,572.89083,,104.157205,,,13.250917,11.939738,
2019-02-04,3.673156,74.823221,106.573549,,,,37.1567,1.379485,,,1.698647,1.960454,82.227848,1.701179,0.374334,1774.945439,0.998691,0.657093,6.744042,3.656045,0.995111,,,10.177215,,1.974596,1.309472,,0.99546,,645.648189,,6.735749,3066.695679,597.712789,,0.97512,96.26364,22.415801,174.316892,6.517067,49.779136,117.800087,17.627237,,27.966827,0.872981,2.090528,,0.764644,,,4.936185,,,9050.807682,7.606547,,7.843474,23.987778,6.469053,77.259712,276.732431,13949.367089,3.638411,,71.377564,1168.485378,,119.458752,,132.195548,0.702313,109.419467,98.734177,,3928.677259,,,1118.027062,0.302139,0.816936,380.890441,8355.39031,1508.511567,173.810563,,13.105194,1.354605,9.26495,16.821475,3424.443474,53.272807,1495.154954,,7.918376,,,32.588389,15.213444,715.853339,19.097599,4.097599,,13.105194,359.834134,32.424269,8.434046,112.422523,1.449498,0.383675,0.979485,3.329201,3.303536,52.191183,137.730249,3.738891,5943.780096,3.513488,4.148581,103.27368,65.443736,884.766478,3.74605,,12.829332,47.621999,9.055434,1.350327,,,544.303797,,,,,8.551724,,13.136622,31.276299,,,3.012222,,5.211698,6.667307,29.901353,2309.646443,27.302488,3635.268616,1.0,32.102139,8362.287211,62.566565,,22886.948931,,,572.640768,,,,,572.640768,,104.111742,,,13.320122,11.866434,
2019-02-05,3.670776,74.825114,106.838055,,,,37.147604,1.386149,,,1.701469,1.960651,82.465897,1.703743,0.374344,1775.620846,0.998688,1.350297,6.744579,3.665005,0.995278,,,10.215985,,1.974729,1.31156,,0.997901,,643.301854,,6.735747,3052.028681,597.770199,,0.974991,96.423575,22.440801,174.335432,6.527107,49.78489,117.558587,17.657398,,27.86901,0.874432,2.101609,,0.767401,,,5.100122,,,9051.85397,7.607293,,7.845226,23.992655,6.482162,77.199196,277.191326,13946.309899,3.60362,,71.640434,1168.590416,,119.491081,,131.759356,0.703043,109.962399,98.347324,,3934.067856,,,1120.759007,0.302291,0.816981,379.634488,8356.155649,1507.520112,173.828262,,13.202169,1.35843,9.274222,16.818818,3456.103445,53.494229,1502.360965,,7.918765,,,32.939839,15.193249,714.218258,19.105456,4.085257,,13.202169,359.627492,32.427422,8.461,113.413781,1.45383,0.383701,0.979451,3.330623,3.304477,52.233298,139.568031,3.746765,5911.157747,3.514603,4.15014,103.410283,65.57625,885.012242,3.74589,,12.775446,47.640783,9.106943,1.352571,,,544.333683,,,,,8.551941,,13.220532,31.258307,,,3.014603,,5.213624,6.66177,29.978139,2312.434418,27.175586,3647.691501,1.0,32.01469,8363.326163,62.670514,,22889.996502,,,573.592165,,,,,573.592165,,104.284715,,,13.415268,11.877405,
